venda_id,data,vendedor_id,regiao,categoria,produto,quantidade,preco_unitario,desconto_pct,receita,custo,lucro
1385,2022-02-25,7,Sudeste,Acessórios,Cabo USB-C,18,83.29,0.02,1469.24,972.0,497.24
1386,2022-02-25,9,Sudeste,Acessórios,Cabo USB-C,8,94.89,0.08,698.39,432.0,266.39
1387,2022-02-25,9,Sudeste,Monitores,"LG 24""",2,1114.69,0.09,2028.74,1496.0,532.74
1388,2022-02-25,10,Sudeste,Monitores,"LG 24""",2,1083.39,0.02,2123.44,1496.0,627.44
1389,2022-02-25,10,Sudeste,Monitores,"Samsung 32""",1,1151.65,0.03,1117.1,748.0,369.1
1390,2022-02-25,12,Centro-Oeste,Monitores,"Dell 27""",3,1238.7,0.05,3530.3,2244.0,1286.3
1391,2022-02-25,12,Centro-Oeste,Monitores,"Samsung 32""",3,1087.73,0.1,2936.87,2244.0,692.87
1392,2022-02-25,13,Centro-Oeste,Periféricos,Teclado Redragon,1,168.2,0.15,142.97,126.0,16.97
1393,2022-02-25,17,Norte,Smartphones,iPhone 13,1,1987.24,0.13,1728.9,1406.0,322.9
1394,2022-02-25,19,Nordeste,Smartphones,iPhone 13,3,1885.19,0.03,5485.9,4218.0,1267.9
1395,2022-02-25,20,Nordeste,Periféricos,Mouse Logitech,7,172.68,0.15,1027.45,882.0,145.45
1396,2022-02-25,21,Nordeste,Periféricos,Teclado Redragon,4,197.34,0.2,631.49,504.0,127.49
1397,2022-02-25,22,Nordeste,Acessórios,Suporte Notebook,11,100.17,0.12,969.65,594.0,375.65
1398,2022-02-25,22,Nordeste,Monitores,"Samsung 32""",1,1105.14,0.05,1049.88,748.0,301.88
1399,2022-02-26,1,Sul,Notebooks,Asus VivoBook,1,2673.58,0.02,2620.11,2016.0,604.11
1400,2022-02-26,2,Sul,Acessórios,Carregador 65W,13,86.38,0.07,1044.33,702.0,342.33
1401,2022-02-26,5,Sudeste,Smartphones,Samsung A54,3,1745.02,0.02,5130.36,4218.0,912.36
1402,2022-02-26,5,Sudeste,Notebooks,Lenovo IdeaPad,2,2723.4,0.05,5174.46,4032.0,1142.46
1403,2022-02-26,5,Sudeste,Notebooks,Dell Inspiron,1,2659.39,0.06,2499.83,2016.0,483.83
1404,2022-02-26,6,Sudeste,Smartphones,Xiaomi 12,1,1871.41,0.1,1684.27,1406.0,278.27
1405,2022-02-26,7,Sudeste,Notebooks,Lenovo IdeaPad,1,3110.02,0.03,3016.72,2016.0,1000.72
1406,2022-02-26,8,Sudeste,Periféricos,Webcam Logitech,6,191.47,0.13,999.47,756.0,243.47
1407,2022-02-26,8,Sudeste,Periféricos,Headset HyperX,6,182.53,0.17,909.0,756.0,153.0
1408,2022-02-26,9,Sudeste,Monitores,"AOC 24""",1,1231.56,0.03,1194.61,748.0,446.61
1409,2022-02-26,11,Centro-Oeste,Periféricos,Teclado Redragon,6,185.96,0.2,892.61,756.0,136.61
1410,2022-02-26,11,Centro-Oeste,Monitores,"AOC 24""",1,1258.67,0.06,1183.15,748.0,435.15
1411,2022-02-26,11,Centro-Oeste,Monitores,"Dell 27""",1,1224.97,0.07,1139.22,748.0,391.22
1412,2022-02-26,12,Centro-Oeste,Notebooks,HP Pavilion,2,3131.0,0.11,5573.18,4032.0,1541.18
1413,2022-02-26,16,Norte,Notebooks,Lenovo IdeaPad,2,2876.03,0.15,4889.25,4032.0,857.25
1414,2022-02-26,19,Nordeste,Smartphones,Motorola Edge,2,2049.93,0.1,3689.87,2812.0,877.87
1415,2022-02-26,21,Nordeste,Monitores,"LG 24""",2,1046.98,0.06,1968.32,1496.0,472.32
1416,2022-02-26,22,Nordeste,Acessórios,Carregador 65W,19,87.88,0.09,1519.45,1026.0,493.45
1417,2022-02-26,22,Nordeste,Periféricos,Headset HyperX,3,173.45,0.16,437.09,378.0,59.09
1418,2022-02-26,22,Nordeste,Notebooks,HP Pavilion,1,2831.15,0.08,2604.66,2016.0,588.66
1419,2022-02-27,1,Sul,Acessórios,Suporte Notebook,14,90.59,0.09,1154.12,756.0,398.12
1420,2022-02-27,1,Sul,Acessórios,Suporte Notebook,9,99.1,0.07,829.47,486.0,343.47
1421,2022-02-27,5,Sudeste,Smartphones,Samsung A54,3,1849.9,0.1,4994.73,4218.0,776.73
1422,2022-02-27,5,Sudeste,Monitores,"LG 24""",1,1206.12,0.05,1145.81,748.0,397.81
1423,2022-02-27,7,Sudeste,Monitores,"Dell 27""",2,1081.78,0.07,2012.11,1496.0,516.11
1424,2022-02-27,9,Sudeste,Smartphones,Xiaomi 12,3,2045.18,0.04,5890.12,4218.0,1672.12
1425,2022-02-27,9,Sudeste,Monitores,"Samsung 32""",2,992.35,0.06,1865.62,1496.0,369.62
1426,2022-02-27,10,Sudeste,Acessórios,Hub USB,16,99.49,0.02,1560.0,864.0,696.0
1427,2022-02-27,11,Centro-Oeste,Periféricos,Webcam Logitech,8,172.24,0.18,1129.89,1008.0,121.89
1428,2022-02-27,13,Centro-Oeste,Monitores,"AOC 24""",2,1188.69,0.1,2139.64,1496.0,643.64
1429,2022-02-27,14,Centro-Oeste,Smartphones,Xiaomi 12,1,1913.68,0.09,1741.45,1406.0,335.45
1430,2022-02-27,16,Norte,Notebooks,HP Pavilion,2,2617.27,0.07,4868.12,4032.0,836.12
1431,2022-02-27,17,Norte,Notebooks,Asus VivoBook,2,3087.28,0.1,5557.1,4032.0,1525.1
1432,2022-02-27,17,Norte,Periféricos,Webcam Logitech,9,181.16,0.24,1239.13,1134.0,105.13
1433,2022-02-27,19,Nordeste,Monitores,"LG 24""",2,1243.59,0.05,2362.82,1496.0,866.82
1434,2022-02-27,19,Nordeste,Monitores,"AOC 24""",2,1259.55,0.06,2367.95,1496.0,871.95
1435,2022-02-27,21,Nordeste,Acessórios,Cabo USB-C,10,88.4,0.1,795.6,540.0,255.6
1436,2022-02-28,2,Sul,Notebooks,Asus VivoBook,1,2538.79,0.05,2411.85,2016.0,395.85
1437,2022-02-28,3,Sul,Acessórios,Suporte Notebook,17,85.63,0.06,1368.37,918.0,450.37
1438,2022-02-28,3,Sul,Notebooks,Asus VivoBook,1,2560.22,0.1,2304.2,2016.0,288.2
1439,2022-02-28,3,Sul,Periféricos,Headset HyperX,7,200.69,0.18,1151.96,882.0,269.96
1440,2022-02-28,6,Sudeste,Acessórios,Cabo USB-C,5,89.75,0.05,426.31,270.0,156.31
1441,2022-02-28,6,Sudeste,Periféricos,Headset HyperX,3,181.45,0.19,440.92,378.0,62.92
1442,2022-02-28,7,Sudeste,Smartphones,Xiaomi 12,2,1948.68,0.09,3546.6,2812.0,734.6
1443,2022-02-28,7,Sudeste,Periféricos,Mouse Logitech,2,206.6,0.19,334.69,252.0,82.69
1444,2022-02-28,8,Sudeste,Monitores,"Dell 27""",2,1134.61,0.09,2064.99,1496.0,568.99
1445,2022-02-28,8,Sudeste,Acessórios,Cabo USB-C,15,97.59,0.06,1376.02,810.0,566.02
1446,2022-02-28,9,Sudeste,Smartphones,Motorola Edge,2,2001.19,0.04,3842.28,2812.0,1030.28
1447,2022-02-28,11,Centro-Oeste,Acessórios,Hub USB,19,89.65,0.05,1618.18,1026.0,592.18
1448,2022-02-28,11,Centro-Oeste,Notebooks,Asus VivoBook,1,3009.05,0.03,2918.78,2016.0,902.78
1449,2022-02-28,12,Centro-Oeste,Periféricos,Headset HyperX,2,201.72,0.19,326.79,252.0,74.79
1450,2022-02-28,12,Centro-Oeste,Periféricos,Webcam Logitech,6,180.51,0.16,909.77,756.0,153.77
1451,2022-02-28,15,Norte,Smartphones,Motorola Edge,1,1924.19,0.09,1751.01,1406.0,345.01
1452,2022-02-28,19,Nordeste,Acessórios,Hub USB,7,88.73,0.09,565.21,378.0,187.21
1453,2022-02-28,19,Nordeste,Acessórios,Cabo USB-C,5,81.24,0.04,389.95,270.0,119.95
1454,2022-02-28,21,Nordeste,Acessórios,Hub USB,8,82.54,0.11,587.68,432.0,155.68
1455,2022-02-28,21,Nordeste,Acessórios,Carregador 65W,6,91.59,0.07,511.07,324.0,187.07
1456,2022-03-01,3,Sul,Monitores,"AOC 24""",3,1036.32,0.02,3046.78,2244.0,802.78
1457,2022-03-01,5,Sudeste,Periféricos,Teclado Redragon,4,194.15,0.2,621.28,504.0,117.28
1458,2022-03-01,6,Sudeste,Notebooks,Dell Inspiron,2,2793.43,0.06,5251.65,4032.0,1219.65
1459,2022-03-01,9,Sudeste,Periféricos,Teclado Redragon,4,178.86,0.15,608.12,504.0,104.12
1460,2022-03-01,9,Sudeste,Notebooks,Dell Inspiron,2,2815.18,0.02,5517.75,4032.0,1485.75
1461,2022-03-01,10,Sudeste,Notebooks,Lenovo IdeaPad,1,3191.12,0.03,3095.39,2016.0,1079.39
1462,2022-03-01,10,Sudeste,Periféricos,Mouse Logitech,6,180.71,0.13,943.31,756.0,187.31
1463,2022-03-01,11,Centro-Oeste,Periféricos,Teclado Redragon,7,204.04,0.21,1128.34,882.0,246.34
1464,2022-03-01,19,Nordeste,Notebooks,HP Pavilion,1,2974.96,0.08,2736.96,2016.0,720.96
1465,2022-03-01,21,Nordeste,Smartphones,Motorola Edge,3,2176.97,0.04,6269.67,4218.0,2051.67
1466,2022-03-01,22,Nordeste,Monitores,"Dell 27""",3,1059.28,0.04,3050.73,2244.0,806.73
1467,2022-03-01,22,Nordeste,Smartphones,Motorola Edge,2,2032.0,0.05,3860.8,2812.0,1048.8
1468,2022-03-02,1,Sul,Smartphones,Motorola Edge,3,1742.07,0.02,5121.69,4218.0,903.69
1469,2022-03-02,2,Sul,Acessórios,Hub USB,17,92.5,0.05,1493.88,918.0,575.88
1470,2022-03-02,2,Sul,Monitores,"LG 24""",2,1053.97,0.03,2044.7,1496.0,548.7
1471,2022-03-02,4,Sul,Periféricos,Mouse Logitech,8,164.7,0.17,1093.61,1008.0,85.61
1472,2022-03-02,5,Sudeste,Periféricos,Webcam Logitech,4,171.2,0.12,602.62,504.0,98.62
1473,2022-03-02,6,Sudeste,Monitores,"AOC 24""",1,1193.3,0.07,1109.77,748.0,361.77
1474,2022-03-02,6,Sudeste,Smartphones,iPhone 13,3,2015.71,0.02,5926.19,4218.0,1708.19
1475,2022-03-02,6,Sudeste,Acessórios,Suporte Notebook,11,97.89,0.05,1022.95,594.0,428.95
1476,2022-03-02,7,Sudeste,Periféricos,Mouse Logitech,4,202.8,0.15,689.52,504.0,185.52
1477,2022-03-02,8,Sudeste,Acessórios,Suporte Notebook,3,85.13,0.02,250.28,162.0,88.28
1478,2022-03-02,9,Sudeste,Notebooks,Lenovo IdeaPad,1,2556.47,0.04,2454.21,2016.0,438.21
1479,2022-03-02,9,Sudeste,Periféricos,Mouse Logitech,4,169.82,0.2,543.42,504.0,39.42
1480,2022-03-02,12,Centro-Oeste,Smartphones,Xiaomi 12,2,2052.8,0.06,3859.26,2812.0,1047.26
1481,2022-03-02,12,Centro-Oeste,Periféricos,Teclado Redragon,4,175.64,0.22,548.0,504.0,44.0
1482,2022-03-02,14,Centro-Oeste,Notebooks,HP Pavilion,2,2798.77,0.05,5317.66,4032.0,1285.66
1483,2022-03-02,17,Norte,Periféricos,Webcam Logitech,7,162.89,0.24,866.57,882.0,0.01
1484,2022-03-02,18,Norte,Smartphones,Xiaomi 12,2,1972.6,0.07,3669.04,2812.0,857.04
1485,2022-03-02,19,Nordeste,Smartphones,Motorola Edge,3,1844.53,0.11,4924.9,4218.0,706.9
1486,2022-03-02,20,Nordeste,Smartphones,Xiaomi 12,1,2049.56,0.06,1926.59,1406.0,520.59
1487,2022-03-02,21,Nordeste,Notebooks,Dell Inspiron,2,3123.16,0.08,5746.61,4032.0,1714.61
1488,2022-03-02,21,Nordeste,Acessórios,Hub USB,13,102.16,0.08,1221.83,702.0,519.83
1489,2022-03-02,21,Nordeste,Acessórios,Suporte Notebook,3,95.42,0.12,251.91,162.0,89.91
1490,2022-03-02,22,Nordeste,Notebooks,Dell Inspiron,1,2789.38,0.12,2454.65,2016.0,438.65
1491,2022-03-03,1,Sul,Acessórios,Suporte Notebook,17,98.35,0.07,1554.91,918.0,636.91
1492,2022-03-03,2,Sul,Smartphones,Samsung A54,3,2019.18,0.08,5572.94,4218.0,1354.94
1493,2022-03-03,4,Sul,Smartphones,Samsung A54,2,2041.3,0.04,3919.3,2812.0,1107.3
1494,2022-03-03,5,Sudeste,Periféricos,Headset HyperX,1,173.13,0.14,148.89,126.0,22.89
1495,2022-03-03,5,Sudeste,Notebooks,Dell Inspiron,2,2971.08,0.08,5466.79,4032.0,1434.79
1496,2022-03-03,6,Sudeste,Notebooks,Lenovo IdeaPad,2,3133.2,0.04,6015.74,4032.0,1983.74
1497,2022-03-03,6,Sudeste,Smartphones,iPhone 13,3,1947.81,0.1,5259.09,4218.0,1041.09
1498,2022-03-03,7,Sudeste,Monitores,"Samsung 32""",1,1191.83,0.03,1156.08,748.0,408.08
1499,2022-03-03,7,Sudeste,Monitores,"Samsung 32""",3,1213.91,0.06,3423.23,2244.0,1179.23
1500,2022-03-03,7,Sudeste,Periféricos,Webcam Logitech,3,193.46,0.12,510.73,378.0,132.73
1501,2022-03-03,8,Sudeste,Notebooks,Dell Inspiron,2,2568.89,0.08,4726.76,4032.0,694.76
1502,2022-03-03,8,Sudeste,Smartphones,Motorola Edge,1,1791.05,0.07,1665.68,1406.0,259.68
1503,2022-03-03,9,Sudeste,Periféricos,Webcam Logitech,8,170.19,0.13,1184.52,1008.0,176.52
1504,2022-03-03,9,Sudeste,Monitores,"Dell 27""",3,1041.05,0.02,3060.69,2244.0,816.69
1505,2022-03-03,11,Centro-Oeste,Smartphones,Motorola Edge,1,1919.35,0.12,1689.03,1406.0,283.03
1506,2022-03-03,11,Centro-Oeste,Periféricos,Mouse Logitech,2,175.19,0.21,276.8,252.0,24.8
1507,2022-03-03,14,Centro-Oeste,Acessórios,Hub USB,1,96.14,0.04,92.29,54.0,38.29
1508,2022-03-03,16,Norte,Notebooks,Dell Inspiron,1,2587.79,0.13,2251.38,2016.0,235.38
1509,2022-03-03,19,Nordeste,Smartphones,Motorola Edge,3,1934.79,0.08,5340.02,4218.0,1122.02
1510,2022-03-03,19,Nordeste,Acessórios,Suporte Notebook,11,89.34,0.08,904.12,594.0,310.12
1511,2022-03-03,19,Nordeste,Periféricos,Headset HyperX,10,191.93,0.21,1516.25,1260.0,256.25
1512,2022-03-03,21,Nordeste,Smartphones,Samsung A54,3,1711.47,0.09,4672.31,4218.0,454.31
1513,2022-03-03,22,Nordeste,Periféricos,Mouse Logitech,4,189.09,0.19,612.65,504.0,108.65
1514,2022-03-03,22,Nordeste,Smartphones,Motorola Edge,3,2003.72,0.1,5410.04,4218.0,1192.04
1515,2022-03-03,22,Nordeste,Acessórios,Carregador 65W,1,81.07,0.08,74.58,54.0,20.58
1516,2022-03-04,1,Sul,Notebooks,HP Pavilion,2,2994.55,0.05,5689.65,4032.0,1657.65
1517,2022-03-04,1,Sul,Acessórios,Cabo USB-C,4,88.84,0.09,323.38,216.0,107.38
1518,2022-03-04,2,Sul,Smartphones,Xiaomi 12,3,2048.17,0.1,5530.06,4218.0,1312.06
1519,2022-03-04,3,Sul,Monitores,"LG 24""",2,1025.16,0.03,1988.81,1496.0,492.81
1520,2022-03-04,3,Sul,Monitores,"AOC 24""",1,1036.21,0.09,942.95,748.0,194.95
1521,2022-03-04,4,Sul,Monitores,"Dell 27""",3,1056.92,0.04,3043.93,2244.0,799.93
1522,2022-03-04,5,Sudeste,Notebooks,Asus VivoBook,1,3215.35,0.02,3151.04,2016.0,1135.04
1523,2022-03-04,5,Sudeste,Smartphones,Motorola Edge,3,2074.0,0.05,5910.9,4218.0,1692.9
1524,2022-03-04,6,Sudeste,Acessórios,Cabo USB-C,16,95.97,0.1,1381.97,864.0,517.97
1525,2022-03-04,8,Sudeste,Periféricos,Mouse Logitech,7,190.98,0.18,1096.23,882.0,214.23
1526,2022-03-04,9,Sudeste,Monitores,"AOC 24""",2,1212.32,0.05,2303.41,1496.0,807.41
1527,2022-03-04,13,Centro-Oeste,Periféricos,Mouse Logitech,6,187.78,0.17,935.14,756.0,179.14
1528,2022-03-04,14,Centro-Oeste,Monitores,"LG 24""",3,1075.47,0.12,2839.24,2244.0,595.24
1529,2022-03-04,14,Centro-Oeste,Periféricos,Webcam Logitech,6,206.09,0.2,989.23,756.0,233.23
1530,2022-03-04,14,Centro-Oeste,Periféricos,Teclado Redragon,9,166.8,0.15,1276.02,1134.0,142.02
1531,2022-03-04,15,Norte,Smartphones,Xiaomi 12,1,2097.67,0.09,1908.88,1406.0,502.88
1532,2022-03-04,20,Nordeste,Notebooks,HP Pavilion,2,2736.22,0.04,5253.54,4032.0,1221.54
1533,2022-03-04,21,Nordeste,Monitores,"AOC 24""",2,1163.55,0.06,2187.47,1496.0,691.47
1534,2022-03-04,21,Nordeste,Smartphones,Motorola Edge,1,1737.94,0.08,1598.9,1406.0,192.9
1535,2022-03-04,21,Nordeste,Periféricos,Teclado Redragon,3,193.52,0.15,493.48,378.0,115.48
1536,2022-03-04,22,Nordeste,Acessórios,Suporte Notebook,1,103.15,0.05,97.99,54.0,43.99
1537,2022-03-04,22,Nordeste,Monitores,"AOC 24""",2,1082.79,0.1,1949.02,1496.0,453.02
1538,2022-03-04,22,Nordeste,Acessórios,Hub USB,10,82.62,0.07,768.37,540.0,228.37
1539,2022-03-05,1,Sul,Periféricos,Webcam Logitech,10,166.38,0.17,1380.95,1260.0,120.95
1540,2022-03-05,1,Sul,Notebooks,HP Pavilion,1,2840.27,0.04,2726.66,2016.0,710.66
1541,2022-03-05,3,Sul,Periféricos,Teclado Redragon,1,171.82,0.15,146.05,126.0,20.05
1542,2022-03-05,4,Sul,Monitores,"LG 24""",2,1176.54,0.04,2258.96,1496.0,762.96
1543,2022-03-05,5,Sudeste,Acessórios,Carregador 65W,12,101.83,0.03,1185.3,648.0,537.3
1544,2022-03-05,5,Sudeste,Acessórios,Carregador 65W,17,102.26,0.03,1686.27,918.0,768.27
1545,2022-03-05,5,Sudeste,Smartphones,Motorola Edge,1,2170.62,0.08,1996.97,1406.0,590.97
1546,2022-03-05,7,Sudeste,Acessórios,Suporte Notebook,13,96.48,0.04,1204.07,702.0,502.07
1547,2022-03-05,8,Sudeste,Notebooks,Asus VivoBook,2,3125.43,0.08,5750.79,4032.0,1718.79
1548,2022-03-05,9,Sudeste,Acessórios,Suporte Notebook,3,81.26,0.03,236.47,162.0,74.47
1549,2022-03-05,11,Centro-Oeste,Monitores,"Dell 27""",3,996.33,0.12,2630.31,2244.0,386.31
1550,2022-03-05,12,Centro-Oeste,Notebooks,Lenovo IdeaPad,2,2788.77,0.09,5075.56,4032.0,1043.56
1551,2022-03-05,13,Centro-Oeste,Notebooks,HP Pavilion,1,2564.45,0.11,2282.36,2016.0,266.36
1552,2022-03-05,15,Norte,Acessórios,Hub USB,18,82.44,0.14,1276.17,972.0,304.17
1553,2022-03-05,16,Norte,Notebooks,Lenovo IdeaPad,1,3195.98,0.06,3004.22,2016.0,988.22
1554,2022-03-05,17,Norte,Periféricos,Mouse Logitech,2,186.96,0.23,287.92,252.0,35.92
1555,2022-03-05,19,Nordeste,Periféricos,Mouse Logitech,2,187.31,0.15,318.43,252.0,66.43
1556,2022-03-05,19,Nordeste,Notebooks,HP Pavilion,1,2774.49,0.11,2469.3,2016.0,453.3
1557,2022-03-05,21,Nordeste,Notebooks,Lenovo IdeaPad,2,2730.42,0.11,4860.15,4032.0,828.15
1558,2022-03-05,21,Nordeste,Monitores,"AOC 24""",3,1028.46,0.1,2776.84,2244.0,532.84
1559,2022-03-05,21,Nordeste,Smartphones,iPhone 13,1,1997.93,0.11,1778.16,1406.0,372.16
1560,2022-03-05,22,Nordeste,Notebooks,Lenovo IdeaPad,2,2545.71,0.05,4836.85,4032.0,804.85
1561,2022-03-05,22,Nordeste,Periféricos,Teclado Redragon,10,189.1,0.18,1550.62,1260.0,290.62
1562,2022-03-06,1,Sul,Periféricos,Webcam Logitech,5,165.35,0.16,694.47,630.0,64.47
1563,2022-03-06,3,Sul,Acessórios,Hub USB,14,82.87,0.06,1090.57,756.0,334.57
1564,2022-03-06,3,Sul,Periféricos,Teclado Redragon,4,165.18,0.16,555.0,504.0,51.0
1565,2022-03-06,4,Sul,Monitores,"Dell 27""",2,1105.41,0.04,2122.39,1496.0,626.39
1566,2022-03-06,4,Sul,Acessórios,Hub USB,3,81.58,0.05,232.5,162.0,70.5
1567,2022-03-06,5,Sudeste,Monitores,"LG 24""",1,1178.09,0.08,1083.84,748.0,335.84
1568,2022-03-06,6,Sudeste,Notebooks,HP Pavilion,1,3156.47,0.06,2967.08,2016.0,951.08
1569,2022-03-06,7,Sudeste,Periféricos,Headset HyperX,4,162.44,0.18,532.8,504.0,28.8
1570,2022-03-06,7,Sudeste,Acessórios,Cabo USB-C,6,98.61,0.03,573.91,324.0,249.91
1571,2022-03-06,7,Sudeste,Monitores,"Samsung 32""",1,1151.93,0.09,1048.26,748.0,300.26
1572,2022-03-06,8,Sudeste,Monitores,"Samsung 32""",1,1141.67,0.03,1107.42,748.0,359.42
1573,2022-03-06,10,Sudeste,Acessórios,Carregador 65W,18,88.77,0.1,1438.07,972.0,466.07
1574,2022-03-06,10,Sudeste,Monitores,"AOC 24""",2,1121.14,0.04,2152.59,1496.0,656.59
1575,2022-03-06,12,Centro-Oeste,Periféricos,Teclado Redragon,1,168.42,0.19,136.42,126.0,10.42
1576,2022-03-06,13,Centro-Oeste,Smartphones,Xiaomi 12,3,2032.15,0.09,5547.77,4218.0,1329.77
1577,2022-03-06,13,Centro-Oeste,Acessórios,Carregador 65W,15,90.88,0.08,1254.14,810.0,444.14
1578,2022-03-06,14,Centro-Oeste,Smartphones,Motorola Edge,2,1957.28,0.06,3679.69,2812.0,867.69
1579,2022-03-06,15,Norte,Notebooks,HP Pavilion,1,2804.56,0.1,2524.1,2016.0,508.1
1580,2022-03-06,16,Norte,Notebooks,Lenovo IdeaPad,1,3181.41,0.07,2958.71,2016.0,942.71
1581,2022-03-06,19,Nordeste,Notebooks,Asus VivoBook,2,2993.92,0.05,5688.45,4032.0,1656.45
1582,2022-03-06,19,Nordeste,Acessórios,Cabo USB-C,7,90.12,0.12,555.14,378.0,177.14
1583,2022-03-06,19,Nordeste,Notebooks,Asus VivoBook,1,3011.81,0.08,2770.87,2016.0,754.87
1584,2022-03-06,20,Nordeste,Monitores,"LG 24""",3,1157.03,0.05,3297.54,2244.0,1053.54
1585,2022-03-06,20,Nordeste,Monitores,"Dell 27""",1,1038.07,0.08,955.02,748.0,207.02
1586,2022-03-06,20,Nordeste,Monitores,"Samsung 32""",2,1251.93,0.09,2278.51,1496.0,782.51
1587,2022-03-06,21,Nordeste,Smartphones,Samsung A54,3,1870.53,0.06,5274.89,4218.0,1056.89
1588,2022-03-06,22,Nordeste,Notebooks,HP Pavilion,2,2729.42,0.07,5076.72,4032.0,1044.72
1589,2022-03-06,22,Nordeste,Periféricos,Mouse Logitech,4,195.21,0.21,616.86,504.0,112.86
1590,2022-03-06,22,Nordeste,Smartphones,Samsung A54,2,2154.32,0.12,3791.6,2812.0,979.6
1591,2022-03-07,3,Sul,Smartphones,iPhone 13,3,1760.9,0.07,4912.91,4218.0,694.91
1592,2022-03-07,5,Sudeste,Notebooks,Asus VivoBook,1,2864.43,0.03,2778.5,2016.0,762.5
1593,2022-03-07,6,Sudeste,Acessórios,Cabo USB-C,8,84.5,0.06,635.44,432.0,203.44
1594,2022-03-07,7,Sudeste,Smartphones,iPhone 13,3,1883.14,0.04,5423.44,4218.0,1205.44
1595,2022-03-07,8,Sudeste,Notebooks,Asus VivoBook,1,2979.4,0.09,2711.25,2016.0,695.25
1596,2022-03-07,10,Sudeste,Notebooks,HP Pavilion,1,3138.5,0.05,2981.57,2016.0,965.57
1597,2022-03-07,14,Centro-Oeste,Notebooks,Lenovo IdeaPad,2,2986.34,0.1,5375.41,4032.0,1343.41
1598,2022-03-07,18,Norte,Periféricos,Headset HyperX,9,195.8,0.24,1339.27,1134.0,205.27
1599,2022-03-07,19,Nordeste,Acessórios,Carregador 65W,1,83.47,0.04,80.13,54.0,26.13
1600,2022-03-07,19,Nordeste,Periféricos,Teclado Redragon,4,177.49,0.15,603.47,504.0,99.47
1601,2022-03-07,21,Nordeste,Acessórios,Cabo USB-C,10,90.77,0.07,844.16,540.0,304.16
1602,2022-03-07,21,Nordeste,Acessórios,Cabo USB-C,20,98.12,0.06,1844.66,1080.0,764.66
1603,2022-03-07,21,Nordeste,Periféricos,Teclado Redragon,5,173.23,0.16,727.57,630.0,97.57
1604,2022-03-07,22,Nordeste,Periféricos,Webcam Logitech,9,170.93,0.16,1292.23,1134.0,158.23
1605,2022-03-07,22,Nordeste,Monitores,"Dell 27""",3,1041.88,0.12,2750.56,2244.0,506.56
1606,2022-03-07,22,Nordeste,Periféricos,Teclado Redragon,1,167.42,0.21,132.26,126.0,6.26
1607,2022-03-08,1,Sul,Periféricos,Teclado Redragon,2,181.18,0.15,308.01,252.0,56.01
1608,2022-03-08,2,Sul,Acessórios,Hub USB,8,92.81,0.05,705.36,432.0,273.36
1609,2022-03-08,2,Sul,Smartphones,Motorola Edge,2,1937.62,0.1,3487.72,2812.0,675.72
1610,2022-03-08,3,Sul,Smartphones,Samsung A54,2,1837.89,0.06,3455.23,2812.0,643.23
1611,2022-03-08,4,Sul,Periféricos,Headset HyperX,1,202.28,0.14,173.96,126.0,47.96
1612,2022-03-08,4,Sul,Notebooks,Dell Inspiron,1,2982.3,0.07,2773.54,2016.0,757.54
1613,2022-03-08,5,Sudeste,Smartphones,Samsung A54,2,1914.68,0.06,3599.6,2812.0,787.6
1614,2022-03-08,6,Sudeste,Smartphones,Samsung A54,3,1756.02,0.02,5162.7,4218.0,944.7
1615,2022-03-08,7,Sudeste,Periféricos,Headset HyperX,10,178.23,0.17,1479.31,1260.0,219.31
1616,2022-03-08,7,Sudeste,Monitores,"Samsung 32""",1,1055.52,0.06,992.19,748.0,244.19
1617,2022-03-08,8,Sudeste,Notebooks,Dell Inspiron,1,2611.34,0.03,2533.0,2016.0,517.0
1618,2022-03-08,9,Sudeste,Periféricos,Teclado Redragon,2,193.71,0.13,337.06,252.0,85.06
1619,2022-03-08,10,Sudeste,Monitores,"Samsung 32""",1,1072.91,0.09,976.35,748.0,228.35
1620,2022-03-08,10,Sudeste,Monitores,"Dell 27""",2,1002.05,0.05,1903.89,1496.0,407.89
1621,2022-03-08,11,Centro-Oeste,Smartphones,iPhone 13,3,2135.08,0.1,5764.72,4218.0,1546.72
1622,2022-03-08,12,Centro-Oeste,Acessórios,Cabo USB-C,17,91.86,0.11,1389.84,918.0,471.84
1623,2022-03-08,12,Centro-Oeste,Notebooks,Lenovo IdeaPad,2,2939.41,0.05,5584.88,4032.0,1552.88
1624,2022-03-08,14,Centro-Oeste,Periféricos,Webcam Logitech,3,184.28,0.16,464.39,378.0,86.39
1625,2022-03-08,19,Nordeste,Periféricos,Teclado Redragon,10,162.16,0.18,1329.71,1260.0,69.71
1626,2022-03-08,19,Nordeste,Notebooks,Asus VivoBook,2,2872.67,0.11,5113.35,4032.0,1081.35
1627,2022-03-08,21,Nordeste,Smartphones,Samsung A54,3,1791.28,0.03,5212.62,4218.0,994.62
1628,2022-03-08,22,Nordeste,Notebooks,Lenovo IdeaPad,1,3179.43,0.07,2956.87,2016.0,940.87
1629,2022-03-09,1,Sul,Notebooks,Lenovo IdeaPad,1,3212.68,0.05,3052.05,2016.0,1036.05
1630,2022-03-09,3,Sul,Monitores,"Samsung 32""",2,1079.25,0.1,1942.65,1496.0,446.65
1631,2022-03-09,4,Sul,Acessórios,Suporte Notebook,1,88.3,0.02,86.53,54.0,32.53
